date,tournament,player_1,player_2,elo_1,elo_2,odds_1,odds_2,imp_prob_1,imp_prob_2,est_prob_1,est_prob_2,value_diff_1,value_diff_2,bet_type
2025-03-24,Miami Open,Cerundolo F.,Paul T.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Cerundolo F.
2025-03-24,Miami Open,Machac T.,Opelka R.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Opelka R.
2025-03-24,Miami Open,Walton A.,Wong C.,1500,1500,1.53,2.5,0.654,0.4,0.5,0.5,-0.154,0.1,none
2025-03-24,Miami Open,Zverev A.,Thompson J.,1500,1500,1.14,5.5,0.877,0.182,0.5,0.5,-0.377,0.318,value_Thompson J.
2025-03-24,Miami Open,Fritz T.,Shapovalov D.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Shapovalov D.
2025-03-24,Miami Open,Mensik J.,Safiullin R.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Safiullin R.
2025-03-24,Miami Open,Fils A.,Tiafoe F.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-03-24,Miami Open,Berrettini M.,Bergs Z.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Bergs Z.
2025-03-24,Miami Open,De Minaur A.,Fonseca J.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-03-25,Miami Open,Dimitrov G.,Nakashima B.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-03-25,Miami Open,Korda S.,Monfils G.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-03-25,Miami Open,Cerundolo F.,Ruud C.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-03-25,Miami Open,Djokovic N.,Musetti L.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Musetti L.
2025-03-25,Miami Open,Berrettini M.,De Minaur A.,1500,1500,2.3,1.62,0.435,0.617,0.5,0.5,0.065,-0.117,none
2025-03-25,Miami Open,Mensik J.,Machac T.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-03-25,Miami Open,Fritz T.,Walton A.,1500,1500,1.08,8.0,0.926,0.125,0.5,0.5,-0.426,0.375,value_Walton A.
2025-03-26,Miami Open,Fils A.,Zverev A.,1500,1500,3.5,1.3,0.286,0.769,0.5,0.5,0.214,-0.269,value_Fils A.
2025-03-26,Miami Open,Dimitrov G.,Cerundolo F.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-03-27,Miami Open,Mensik J.,Fils A.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-03-27,Miami Open,Djokovic N.,Korda S.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Korda S.
2025-03-27,Miami Open,Fritz T.,Berrettini M.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Berrettini M.
2025-03-28,Miami Open,Djokovic N.,Dimitrov G.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_Dimitrov G.
2025-03-28,Miami Open,Mensik J.,Fritz T.,1500,1500,3.4,1.33,0.294,0.752,0.5,0.5,0.206,-0.252,value_Mensik J.
2025-03-31,Miami Open,Mensik J.,Djokovic N.,1500,1500,4.33,1.22,0.231,0.82,0.5,0.5,0.269,-0.32,value_Mensik J.
2025-03-31,Tiriac Open,Navone M.,Djere L.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-03-31,Tiriac Open,Jianu F.C.,Basavareddy N.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-03-31,Tiriac Open,Gasquet R.,Van De Zandschulp B.,1500,1500,3.75,1.29,0.267,0.775,0.5,0.5,0.233,-0.275,value_Gasquet R.
2025-04-01,Tiriac Open,O Connell C.,Lajovic D.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-04-01,Tiriac Open,Dzumhur D.,Vacherot V.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-04-01,Tiriac Open,Fucsovics M.,Nardi L.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Nardi L.
2025-04-01,Tiriac Open,Misolic F.,Shevchenko A.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-01,Tiriac Open,Ugo Carabelli C.,Albot R.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_Albot R.
2025-04-01,Tiriac Open,Bautista Agut R.,Bu Y.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-01,Tiriac Open,Comesana F.,Klizan M.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Klizan M.
2025-04-01,Tiriac Open,Diallo G.,Tseng C.H.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-04-01,Tiriac Open,Wawrinka S.,Skatov T.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-04-02,Tiriac Open,Misolic F.,Ugo Carabelli C.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-04-02,Tiriac Open,Cobolli F.,Gasquet R.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Gasquet R.
2025-04-02,Tiriac Open,Comesana F.,Bautista Agut R.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-04-03,Tiriac Open,O Connell C.,Jarry N.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-04-03,Tiriac Open,Baez S.,Diallo G.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Diallo G.
2025-04-03,Tiriac Open,Fucsovics M.,Navone M.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-04-03,Tiriac Open,Dzumhur D.,Jianu F.C.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_Jianu F.C.
2025-04-03,Tiriac Open,Martinez P.,Wawrinka S.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-04,Tiriac Open,Fucsovics M.,O Connell C.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_O Connell C.
2025-04-04,Tiriac Open,Baez S.,Comesana F.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Comesana F.
2025-04-04,Tiriac Open,Cobolli F.,Misolic F.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-04,Tiriac Open,Dzumhur D.,Martinez P.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-04-05,Tiriac Open,Baez S.,Fucsovics M.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-05,Tiriac Open,Cobolli F.,Dzumhur D.,1500,1500,1.63,2.2,0.613,0.455,0.5,0.5,-0.113,0.045,none
2025-04-06,Tiriac Open,Cobolli F.,Baez S.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-03-31,U.S. Men's Clay Court Championships,Garin C.,Ritschard A.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Ritschard A.
2025-03-31,U.S. Men's Clay Court Championships,Brooksby J.,Daniel T.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Daniel T.
2025-04-01,U.S. Men's Clay Court Championships,Michelsen A.,Tien L.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-04-01,U.S. Men's Clay Court Championships,Denolly C.,Holt B.,1500,1500,3.2,1.36,0.312,0.735,0.5,0.5,0.188,-0.235,value_Denolly C.
2025-04-01,U.S. Men's Clay Court Championships,Kovacevic A.,Etcheverry T.,1500,1500,3.2,1.36,0.312,0.735,0.5,0.5,0.188,-0.235,value_Kovacevic A.
2025-04-01,U.S. Men's Clay Court Championships,Mannarino A.,Hanfmann Y.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Mannarino A.
2025-04-01,U.S. Men's Clay Court Championships,McDonald M.,Galan D.E.,1500,1500,2.3,1.62,0.435,0.617,0.5,0.5,0.065,-0.117,none
2025-04-01,U.S. Men's Clay Court Championships,Walton A.,Mmoh M.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-04-01,U.S. Men's Clay Court Championships,Smith C.,Duckworth J.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Duckworth J.
2025-04-01,U.S. Men's Clay Court Championships,Quinn E.,Thompson J.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-04-02,U.S. Men's Clay Court Championships,Eubanks C.,Hijikata R.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-04-02,U.S. Men's Clay Court Championships,Nishikori K.,Krueger M.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Krueger M.
2025-04-02,U.S. Men's Clay Court Championships,Brooksby J.,Tabilo A.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-04-02,U.S. Men's Clay Court Championships,Smith C.,Quinn E.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Quinn E.
2025-04-03,U.S. Men's Clay Court Championships,Paul T.,Garin C.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Garin C.
2025-04-03,U.S. Men's Clay Court Championships,Kovacevic A.,Denolly C.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Denolly C.
2025-04-03,U.S. Men's Clay Court Championships,Nakashima B.,McDonald M.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_McDonald M.
2025-04-03,U.S. Men's Clay Court Championships,Eubanks C.,Nishikori K.,1500,1500,4.5,1.2,0.222,0.833,0.5,0.5,0.278,-0.333,value_Eubanks C.
2025-04-04,U.S. Men's Clay Court Championships,Tiafoe F.,Walton A.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Walton A.
2025-04-04,U.S. Men's Clay Court Championships,Michelsen A.,Mannarino A.,1500,1500,1.11,6.5,0.901,0.154,0.5,0.5,-0.401,0.346,value_Mannarino A.
2025-04-04,U.S. Men's Clay Court Championships,Brooksby J.,Kovacevic A.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-04,U.S. Men's Clay Court Championships,Paul T.,Smith C.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Smith C.
2025-04-04,U.S. Men's Clay Court Championships,Nakashima B.,Eubanks C.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Eubanks C.
2025-04-05,U.S. Men's Clay Court Championships,Tiafoe F.,Michelsen A.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Michelsen A.
2025-04-05,U.S. Men's Clay Court Championships,Brooksby J.,Paul T.,1500,1500,4.0,1.25,0.25,0.8,0.5,0.5,0.25,-0.3,value_Brooksby J.
2025-04-06,U.S. Men's Clay Court Championships,Tiafoe F.,Nakashima B.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-06,U.S. Men's Clay Court Championships,Brooksby J.,Tiafoe F.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Brooksby J.
2025-03-31,Grand Prix Hassan II,Carballes Baena R.,Baadi T.,1500,1500,1.01,26.0,0.99,0.038,0.5,0.5,-0.49,0.462,value_Baadi T.
2025-03-31,Grand Prix Hassan II,Collignon R.,Fognini F.,1500,1500,1.53,2.5,0.654,0.4,0.5,0.5,-0.154,0.1,none
2025-03-31,Grand Prix Hassan II,Dellien H.,Vukic A.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-04-01,Grand Prix Hassan II,De Jong J.,Benchetrit E.,1500,1500,1.06,10.0,0.943,0.1,0.5,0.5,-0.443,0.4,value_Benchetrit E.
2025-04-01,Grand Prix Hassan II,Virtanen O.,Altmaier D.,1500,1500,3.75,1.29,0.267,0.775,0.5,0.5,0.233,-0.275,value_Virtanen O.
2025-04-01,Grand Prix Hassan II,Majchrzak K.,Munar J.,1500,1500,3.2,1.36,0.312,0.735,0.5,0.5,0.188,-0.235,value_Majchrzak K.
2025-04-01,Grand Prix Hassan II,Bellucci M.,Kotov P.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-04-01,Grand Prix Hassan II,Carreno Busta P.,Lalami Laaroussi Y.,1500,1500,1.01,29.0,0.99,0.034,0.5,0.5,-0.49,0.466,value_Lalami Laaroussi Y.
2025-04-01,Grand Prix Hassan II,Herbert P.,Coria F.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-04-01,Grand Prix Hassan II,Gaston H.,Cerundolo J.M.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-04-02,Grand Prix Hassan II,Darderi L.,Boyer T.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Boyer T.
2025-04-02,Grand Prix Hassan II,Kopriva V.,Gojo B.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-04-02,Grand Prix Hassan II,Muller A.,Dellien H.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Dellien H.
2025-04-02,Grand Prix Hassan II,Majchrzak K.,De Jong J.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-04-02,Grand Prix Hassan II,Carballes Baena R.,Virtanen O.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Virtanen O.
2025-04-02,Grand Prix Hassan II,Borges N.,Collignon R.,1500,1500,1.53,2.5,0.654,0.4,0.5,0.5,-0.154,0.1,none
2025-04-03,Grand Prix Hassan II,Bellucci M.,Herbert P.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-04-03,Grand Prix Hassan II,Griekspoor T.,Carreno Busta P.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-03,Grand Prix Hassan II,Darderi L.,Gaston H.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Gaston H.
2025-04-03,Grand Prix Hassan II,Kopriva V.,Sonego L.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-04-04,Grand Prix Hassan II,Carballes Baena R.,Borges N.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-04-04,Grand Prix Hassan II,Darderi L.,Kopriva V.,1500,1500,1.53,2.5,0.654,0.4,0.5,0.5,-0.154,0.1,none
2025-04-04,Grand Prix Hassan II,Griekspoor T.,Bellucci M.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Bellucci M.
2025-04-04,Grand Prix Hassan II,Majchrzak K.,Muller A.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-04-05,Grand Prix Hassan II,Darderi L.,Carballes Baena R.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-04-05,Grand Prix Hassan II,Griekspoor T.,Majchrzak K.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-04-06,Grand Prix Hassan II,Darderi L.,Griekspoor T.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-04-06,Monte Carlo Masters,Vacherot V.,Struff J.L.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Vacherot V.
2025-04-06,Monte Carlo Masters,Gasquet R.,Arnaldi M.,1500,1500,4.33,1.22,0.231,0.82,0.5,0.5,0.269,-0.32,value_Gasquet R.
2025-04-06,Monte Carlo Masters,Thompson J.,Mpetshi G.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-04-07,Monte Carlo Masters,Tabilo A.,Wawrinka S.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-04-07,Monte Carlo Masters,Giron M.,Shapovalov D.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Giron M.
2025-04-07,Monte Carlo Masters,Lehecka J.,Korda S.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-04-07,Monte Carlo Masters,Monfils G.,Marozsan F.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-04-07,Monte Carlo Masters,Altmaier D.,Auger-Aliassime F.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Altmaier D.
2025-04-07,Monte Carlo Masters,Musetti L.,Bu Y.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Bu Y.
2025-04-07,Monte Carlo Masters,Berrettini M.,Navone M.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Navone M.
2025-04-07,Monte Carlo Masters,Muller A.,Ugo Carabelli C.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-04-07,Monte Carlo Masters,Medvedev D.,Khachanov K.,1500,1500,1.87,1.87,0.535,0.535,0.5,0.5,-0.035,-0.035,none
2025-04-07,Monte Carlo Masters,Davidovich Fokina A.,Shelton B.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-04-07,Monte Carlo Masters,Cerundolo F.,Fognini F.,1500,1500,1.11,6.5,0.901,0.154,0.5,0.5,-0.401,0.346,value_Fognini F.
2025-04-08,Monte Carlo Masters,Dimitrov G.,Jarry N.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Jarry N.
2025-04-08,Monte Carlo Masters,Martinez P.,Sonego L.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Martinez P.
2025-04-08,Monte Carlo Masters,Popyrin A.,Humbert U.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-04-08,Monte Carlo Masters,Bautista Agut R.,Nakashima B.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-04-08,Monte Carlo Masters,Borges N.,Rune H.,1500,1500,3.2,1.36,0.312,0.735,0.5,0.5,0.188,-0.235,value_Borges N.
2025-04-08,Monte Carlo Masters,Cobolli F.,Lajovic D.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-04-08,Monte Carlo Masters,Etcheverry T.,Moutet C.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-04-08,Monte Carlo Masters,Machac T.,Baez S.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-08,Monte Carlo Masters,Fils A.,Griekspoor T.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Griekspoor T.
2025-04-08,Monte Carlo Masters,Tiafoe F.,Kecmanovic M.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Tiafoe F.
2025-04-08,Monte Carlo Masters,Berrettini M.,Zverev A.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-04-08,Monte Carlo Masters,Tsitsipas S.,Thompson J.,1500,1500,1.13,6.0,0.885,0.167,0.5,0.5,-0.385,0.333,value_Thompson J.
2025-04-08,Monte Carlo Masters,Draper J.,Giron M.,1500,1500,1.29,3.75,0.775,0.267,0.5,0.5,-0.275,0.233,value_Giron M.
2025-04-09,Monte Carlo Masters,Davidovich Fokina A.,Etcheverry T.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-04-09,Monte Carlo Masters,Musetti L.,Lehecka J.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-04-09,Monte Carlo Masters,Altmaier D.,Gasquet R.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Gasquet R.
2025-04-09,Monte Carlo Masters,Borges N.,Martinez P.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Martinez P.
2025-04-09,Monte Carlo Masters,Fils A.,Cobolli F.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Cobolli F.
2025-04-09,Monte Carlo Masters,Rublev A.,Monfils G.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Monfils G.
2025-04-09,Monte Carlo Masters,Alcaraz C.,Cerundolo F.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Cerundolo F.
2025-04-09,Monte Carlo Masters,De Minaur A.,Machac T.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-09,Monte Carlo Masters,Ruud C.,Bautista Agut R.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_Bautista Agut R.
2025-04-09,Monte Carlo Masters,Tabilo A.,Djokovic N.,1500,1500,5.0,1.17,0.2,0.855,0.5,0.5,0.3,-0.355,value_Tabilo A.
2025-04-09,Monte Carlo Masters,Popyrin A.,Tiafoe F.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-04-09,Monte Carlo Masters,Dimitrov G.,Vacherot V.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Vacherot V.
2025-04-09,Monte Carlo Masters,Medvedev D.,Muller A.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Muller A.
2025-04-10,Monte Carlo Masters,Fils A.,Rublev A.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-10,Monte Carlo Masters,Davidovich Fokina A.,Draper J.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Davidovich Fokina A.
2025-04-10,Monte Carlo Masters,Popyrin A.,Ruud C.,1500,1500,4.33,1.22,0.231,0.82,0.5,0.5,0.269,-0.32,value_Popyrin A.
2025-04-10,Monte Carlo Masters,Alcaraz C.,Altmaier D.,1500,1500,1.04,13.0,0.962,0.077,0.5,0.5,-0.462,0.423,value_Altmaier D.
2025-04-10,Monte Carlo Masters,Musetti L.,Berrettini M.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-04-10,Monte Carlo Masters,De Minaur A.,Medvedev D.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-04-10,Monte Carlo Masters,Tsitsipas S.,Borges N.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_Borges N.
2025-04-10,Monte Carlo Masters,Dimitrov G.,Tabilo A.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-04-11,Monte Carlo Masters,Davidovich Fokina A.,Popyrin A.,1500,1500,1.53,2.5,0.654,0.4,0.5,0.5,-0.154,0.1,none
2025-04-11,Monte Carlo Masters,Alcaraz C.,Fils A.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Fils A.
2025-04-11,Monte Carlo Masters,De Minaur A.,Dimitrov G.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-04-11,Monte Carlo Masters,Musetti L.,Tsitsipas S.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-04-12,Monte Carlo Masters,Alcaraz C.,Davidovich Fokina A.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Davidovich Fokina A.
2025-04-12,Monte Carlo Masters,Musetti L.,De Minaur A.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-04-13,Monte Carlo Masters,Alcaraz C.,Musetti L.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Musetti L.
2025-04-14,Barcelona Open,Martinez P.,Nakashima B.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-04-14,Barcelona Open,Korda S.,Arnaldi M.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-04-14,Barcelona Open,Medjedovic H.,Mpetshi G.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Mpetshi G.
2025-04-14,Barcelona Open,Rune H.,Ramos A.,1500,1500,1.13,6.0,0.885,0.167,0.5,0.5,-0.385,0.333,value_Ramos A.
2025-04-14,Barcelona Open,Rublev A.,De Jong J.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_De Jong J.
2025-04-15,Barcelona Open,Fils A.,Carreno Busta P.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Carreno Busta P.
2025-04-15,Barcelona Open,Baez S.,Dzumhur D.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Dzumhur D.
2025-04-15,Barcelona Open,Tsitsipas S.,Opelka R.,1500,1500,1.11,6.5,0.901,0.154,0.5,0.5,-0.401,0.346,value_Opelka R.
2025-04-15,Barcelona Open,Ruud C.,Galan D.E.,1500,1500,1.13,6.0,0.885,0.167,0.5,0.5,-0.385,0.333,value_Galan D.E.
2025-04-15,Barcelona Open,Djere L.,Rinderknech A.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Rinderknech A.
2025-04-15,Barcelona Open,De Minaur A.,Etcheverry T.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Etcheverry T.
2025-04-15,Barcelona Open,Munar J.,Tiafoe F.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-04-15,Barcelona Open,Alcaraz C.,Quinn E.,1500,1500,1.03,15.0,0.971,0.067,0.5,0.5,-0.471,0.433,value_Quinn E.
2025-04-15,Barcelona Open,Khachanov K.,Norrie C.,1500,1500,1.53,2.5,0.654,0.4,0.5,0.5,-0.154,0.1,none
2025-04-15,Barcelona Open,Davidovich Fokina A.,Wawrinka S.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Wawrinka S.
2025-04-16,Barcelona Open,Fils A.,Martinez P.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Martinez P.
2025-04-16,Barcelona Open,Rune H.,Baez S.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
